exercise_id,id,name_ptbr,name_en,name_fr,instruction_ptbr,instruction_en,instruction_fr,muscle_groups_ids,muscle_groups_nomes,exercise_equipments_ids,exercise_equipments_nomes,exercise_level_id,exercise_level_nome,avoid_health_conditions_ids,avoid_health_conditions_nomes,caution_health_condition_ids,caution_health_condition_nomes,ambiente_permitido,calories,image_url,video_url
ex_262,e15cb193-14b6-417d-a23d-af71ba23bdc9,Remada baixa aberta pronada,Seated wide grip row (pronated),Tirage assis prise large pronation,Puxe a barra baixa com pegada aberta pronada.,Row low bar with wide pronated grip.,Tirez la barre basse avec prise large pronation.,back; trapezius; rhomboids; deltoids; biceps_brachii,Costas (Geral); Trapézio; Rombóides; Deltóides; Bíceps Braquial,cable_row,remada baixa,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Pós-parto,Academia,185,,https://drive.google.com/file/d/1GUP9xv99staKFPnIEuAFltiaPmjvaoSx/view?usp=sharing
ex_263,4658f238-88b4-4a58-aaae-41e56d2024d2,Remada no TRX,TRX row,Rowing TRX,Puxe o corpo no TRX.,Row body on TRX.,Tirez le corps avec TRX.,back; trapezius; biceps_brachii; core,Core (Geral); Costas (Geral); Trapézio; Bíceps Braquial,trx,fita de suspensão (trx),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Pós-parto,Casa (com equipamento); Academia,150,,https://drive.google.com/file/d/1hFBQKEd1dV9v_N6fZhbnQIEcKa0KNgId/view?usp=sharing
ex_264,814c7f6b-4ea3-4aba-8e4c-c028d1ac8853,Polichinelo,Jumping Jack,Jumping Jack,Abra e feche pernas e braços saltando.,Jump opening and closing arms and legs.,Sautez en ouvrant et fermant bras et jambes.,full_body; deltoids; glutes; calves,Corpo Inteiro; Deltóides; Glúteos (Geral); Panturrilhas,none_bodyweight,nenhum (peso do corpo),beginner,Iniciante,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,200,,https://drive.google.com/file/d/1_sRfFYnPN3AaPhfl-GzEE_q5u1a7S6JV/view?usp=sharing
ex_265,33a1c544-2e09-4da9-bf28-eeac6241d8a6,Burpee,Burpee,Burpee,"Flexione, deite e salte para cima.","Drop down, do a push-up and jump up.","Descendez au sol, faites une pompe et sautez.",full_body; chest; triceps_brachii; core; quadriceps; glutes,Corpo Inteiro; Core (Geral); Peito (Geral); Tríceps Braquial; Quadríceps; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Lombar; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,240,,https://drive.google.com/file/d/1p0B4GsxOCqnYSITbjBi91JrW16R1nzV5/view?usp=sharing
ex_266,fbfd74cc-3461-48b3-a1bd-9ba8e7b1d34d,Mountain climber,Mountain Climber,Mountain Climber,Corra no lugar alternando joelhos ao peito.,Run in place bringing knees to chest alternately.,Courez sur place en montant les genoux à la poitrine.,core; deltoids; quadriceps,Core (Geral); Deltóides; Quadríceps,none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,none,Nenhuma,diabetes; lumbar_hernia,Diabetes; Lombar,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,220,,https://drive.google.com/file/d/1rFNlnn5LlD-mmh2-oNmt904477T0PTSy/view?usp=sharing
ex_267,9768d998-1226-42bf-96b0-9043f11fa3be,Pular corda,Jump Rope,Corde à sauter,Salte girando a corda sob os pés.,Jump while swinging the rope under your feet.,Sautez en faisant passer la corde sous vos pieds.,full_body; calves; deltoids; core,Corpo Inteiro; Core (Geral); Deltóides; Panturrilhas,jump_rope,corda de pular,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Pescoço; Pós-parto,Casa (com equipamento); Academia,300,,https://drive.google.com/file/d/1yWUccxuKLNtL_XcoWsnsvmV3YMny0qth/view?usp=sharing
ex_268,0d81b656-4a7f-48b1-a0a4-29e55b364db5,Esteira (corrida),Treadmill Run,Course sur tapis,Corra em ritmo contínuo na esteira.,Run at a steady pace on the treadmill.,Courez à un rythme régulier sur le tapis roulant.,quadriceps; glutes; hamstrings,Quadríceps; Isquiotibiais; Glúteos (Geral),treadmill,esteira,beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Pescoço; Pós-parto,Academia,280,,https://drive.google.com/file/d/1x-lBvNu-T1DEqGEgMuzPpNrLfYWzxT0_/view?usp=sharing
ex_269,c71e9ff9-fc31-4a69-8491-2d579f8e4b02,Bicicleta ergométrica,Stationary Bike,Vélo d'appartement,Pedale sentado em bicicleta ergométrica.,Cycle seated on a stationary bike.,Pédalez assis sur un vélo stationnaire.,quadriceps; glutes; hamstrings,Quadríceps; Isquiotibiais; Glúteos (Geral),stationary_bike,bicicleta ergométrica,beginner,Iniciante,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Academia,250,,https://drive.google.com/file/d/16htUUQ_5JfNNgrg4mtiop1FvvNM_i57X/view?usp=sharing
ex_270,b86f83a8-55ff-46a2-8848-0b5663a474ee,Elíptico,Elliptical,Elliptique,Simule corrida com braços e pernas no elíptico.,Simulate running using arms and legs on the elliptical.,Simulez une course avec les bras et les jambes sur l’elliptique.,full_body,Corpo Inteiro,elliptical,elíptico,beginner,Iniciante,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Academia,260,,https://drive.google.com/file/d/1rwoijZQOOpsCU7JvcJbkppBlZ4RDbp1e/view?usp=sharing
ex_271,87fbd124-6e1b-4e80-8631-868b89bc2edd,Treino intervalado na escada,Stair Interval Training,Entraînement en escaliers,Suba e desça degraus em alta intensidade.,Go up and down stairs at high intensity.,Montez et descendez les marches à haute intensité.,glutes; quadriceps; hamstrings,Quadríceps; Isquiotibiais; Glúteos (Geral),stair_climber; step,step; simulador de escada,advanced,Avançado,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Academia,290,,https://drive.google.com/file/d/1rwoijZQOOpsCU7JvcJbkppBlZ4RDbp1e/view?usp=sharing
ex_272,133e6dfc-a159-4d0c-824b-1f876716d4e5,Battle rope,Battle Rope,Corde ondulatoire,Movimente cordas pesadas alternando os braços.,Move heavy ropes alternating arms.,Faites bouger de lourdes cordes en alternant les bras.,arms; deltoids; core,Core (Geral); Deltóides; Braços (Geral),battle_rope,corda naval,advanced,Avançado,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Casa (com equipamento); Academia,280,,https://pub-b8a8c93fcde740fcb7ad36f410c9737f.r2.dev/BATTLE%20ROPE_2.mp4
ex_273,e48f0a22-a49c-4e20-917f-a18e8e468802,Bike ergométrica de alta intensidade (assault bike),Assault Bike,Assault Bike,Pedale com intensidade máxima na assault bike.,Pedal at maximum intensity on the assault bike.,Pédalez à intensité maximale sur l’assault bike.,full_body,Corpo Inteiro,stationary_bike,bicicleta ergométrica,advanced,Avançado,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Academia,350,,https://pub-b8a8c93fcde740fcb7ad36f410c9737f.r2.dev/ASSAULT%20BIKE_2.mp4
ex_274,104d844a-8e44-4955-95cc-a2d4cac74349,Half Burpee,Half Burpee,Demi-Burpee,"Desça ao chão, faça meia flexão e levante-se.","Drop down, do half a push-up and stand up.","Descendez, faites une demi-pompe et relevez-vous.",core; deltoids; triceps_brachii; quadriceps; glutes,Core (Geral); Deltóides; Tríceps Braquial; Quadríceps; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Lombar; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,200,,https://pub-b8a8c93fcde740fcb7ad36f410c9737f.r2.dev/HALF%20BURPEE_2.mp4
ex_275,535b6af6-73c7-4adb-838b-95771e00de9d,Half Burpee com Step,Half Burpee with Step,Demi-Burpee avec Step,Faça meio burpee com apoio no step.,Do a half burpee using a step for support.,Faites un demi-burpee avec appui sur un step.,core; deltoids; triceps_brachii; quadriceps; glutes,Core (Geral); Deltóides; Tríceps Braquial; Quadríceps; Glúteos (Geral),step,step,beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Lombar; Obesidade ; Pós-parto,Casa (com equipamento); Academia,180,,https://pub-b8a8c93fcde740fcb7ad36f410c9737f.r2.dev/HALF%20BURPEE%20ADAPTADO_2.mp4
ex_276,1738743d-59f7-4daf-8fa3-2f00218d3b90,Corrida estacionária com calcanhar no glúteo,Butt Kicks,Talons-fesses,Corra no lugar levando os calcanhares aos glúteos.,Run in place bringing heels to glutes.,Courez sur place en ramenant les talons aux fessiers.,quadriceps; glutes; core; calves,Core (Geral); Quadríceps; Glúteos (Geral); Panturrilhas,none_bodyweight,nenhum (peso do corpo),beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Pescoço; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,210,,https://drive.google.com/file/d/1SH0IE0fTkvNImzuWcILSrOrdMH9UnZhT/view?usp=sharing
ex_277,f9e3e27c-5f17-4228-8829-def45ce8aae6,Salto de corda simples,Single Jump Rope,Saut à la corde simple,Salte com a corda passando sob os pés.,Jump rope with simple jumps.,Sautez avec la corde passant sous les pieds.,full_body,Corpo Inteiro,jump_rope,corda de pular,beginner,Iniciante,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Casa (com equipamento); Academia,310,,https://drive.google.com/file/d/1ru412V_C29DoehB7Td6AtAxEsCW5-X_l/view?usp=sharing
ex_278,41c0b9b8-68d2-4d2e-8e81-6a6d52432fab,Remada em máquina (Row),Rowing Machine,Rameur,Reme puxando o cabo da máquina para o corpo.,Row pulling the machine handle toward your body.,Ramez en tirant la poignée de la machine vers vous.,full_body,Corpo Inteiro,rowing_machine,remo,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Academia,270,,https://drive.google.com/file/d/11CeYfv61vnfr7GaZ53mpW0kAFgsO5nqT/view?usp=sharing
ex_279,a3cb29fe-be5a-4d0d-9ee1-afc8e4ef5b35,Skaters (saltos laterais),Skaters,Skaters,Salte lateralmente alternando as pernas.,Jump side to side alternating legs.,Sautez latéralement en alternant les jambes.,quadriceps; glutes; core,Core (Geral); Quadríceps; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,230,,https://drive.google.com/file/d/1ICy7eKqSHyNySHvYA90G1eK15oNu2ucW/view?usp=sharing
ex_280,85fafa2f-3ab4-4c4d-9919-8601eb8c7bc8,Jumping lunge (afundo com salto),Jumping Lunge,Fente sautée,Afunde alternando pernas com salto explosivo.,Lunge alternating legs with explosive jumps.,Faites une fente avec saut explosif en alternant les jambes.,quadriceps; glutes,Quadríceps; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),advanced,Avançado,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,260,,https://drive.google.com/file/d/1zGi_PN-CZvIhnhOIo1y_ihJswuG-6DRL/view?usp=sharing
ex_281,5ecab7be-18ab-4f3b-b259-7e4fb8ca3565,Sprints na esteira,Treadmill Sprints,Sprints sur tapis,Corra em velocidade máxima na esteira.,Run at maximum speed on the treadmill.,Courez à vitesse maximale sur le tapis roulant.,quadriceps; glutes; hamstrings,Quadríceps; Isquiotibiais; Glúteos (Geral),treadmill,esteira,advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Pescoço; Pós-parto,Academia,320,,https://drive.google.com/file/d/1yhO9uh6OdIOQjwZM_YmuqOWtAQxV2ExI/view?usp=sharing
ex_282,2f87f13c-bf7a-4c64-b083-abb60b130d05,Subida e descida no step rápido,Fast Step Ups,Montées rapides sur step,Suba e desça rapidamente no step.,Step up and down quickly on the step.,Montez et descendez rapidement du step.,quadriceps; glutes,Quadríceps; Glúteos (Geral),step; box,step; caixa,intermediate,Intermediário,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Casa (com equipamento); Academia,240,,https://drive.google.com/file/d/11usiRuEU16e5VYg9v9Lxp4GDZY8PhPKU/view?usp=sharing
ex_283,97a9e835-607d-4966-ab16-bd35aa2982ab,Box Jump,Box Jump,Box Jump,Salte sobre a caixa aterrissando em segurança.,Jump onto the box landing safely.,Sautez sur la box en atterrissant en sécurité.,quadriceps; glutes; core,Core (Geral); Quadríceps; Glúteos (Geral),box,caixa,advanced,Avançado,pregnancy; lumbar_hernia; cervical_hernia; pregnancy_postpartum; joint_problems_severe,Gravidez; Hérnia Cervical; Lombar; Pescoço; Pós-parto; Problemas Articulares Graves,asthma; diabetes; high_blood_pressure; obesity; heart_condition,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ,Casa (com equipamento); Academia,260,,https://drive.google.com/file/d/1CpTn2yBPAZk7RAF8mPR1JlddFm4zVpw-/view?usp=sharing
ex_284,71c6d6f7-a5dd-4195-a72d-89b5221af01d,Box Jump Over,Box Jump Over,Box Jump Over,Salte sobre e além da caixa em sequência.,Jump onto and over the box continuously.,Sautez sur et par-dessus la box en continu.,quadriceps; glutes; core,Core (Geral); Quadríceps; Glúteos (Geral),box,caixa,advanced,Avançado,pregnancy; lumbar_hernia; cervical_hernia; pregnancy_postpartum; joint_problems_severe,Gravidez; Hérnia Cervical; Lombar; Pescoço; Pós-parto; Problemas Articulares Graves,asthma; diabetes; high_blood_pressure; obesity; heart_condition,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ,Casa (com equipamento); Academia,270,,https://drive.google.com/file/d/1J4MU1MMjKLv48w-TE_34Elhcv4OaUIxG/view?usp=sharing
ex_285,2993af20-b65b-4cca-a52f-a7c892916530,Wall Ball,Wall Ball,Wall Ball,Agache e arremesse a bola contra a parede.,Squat and throw the ball against the wall.,Accroupissez-vous et lancez le ballon contre le mur.,full_body,Corpo Inteiro,medicine_ball,medicine ball,intermediate,Intermediário,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Casa (com equipamento); Academia,280,,https://drive.google.com/file/d/1CpTn2yBPAZk7RAF8mPR1JlddFm4zVpw-/view?usp=sharing
ex_286,7a42d83f-a576-4e11-b081-3d3cf1d65776,Corrida lateral com toques no chão,Lateral Run with Floor Touch,Course latérale avec touche au sol,Corra lateralmente tocando a mão no chão.,Run sideways touching the floor with one hand.,Courez latéralement en touchant le sol avec une main.,glutes; quadriceps; core; calves,Core (Geral); Quadríceps; Glúteos (Geral); Panturrilhas,none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Pescoço; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,220,,https://drive.google.com/file/d/1BHlqrwQyf_BmBbmbDqXNHbOywJPCfoaD/view?usp=sharing
ex_287,8244ff43-3b9d-4f87-8ae1-43e8190027dd,High knees (elevação rápida dos joelhos),High Knees,Montées de genoux,Corra no lugar elevando os joelhos rapidamente.,Run in place lifting knees quickly.,Courez sur place en montant rapidement les genoux.,core; glutes; quadriceps,Core (Geral); Quadríceps; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,250,,https://drive.google.com/file/d/1-L7uqo6_AjAITZyfYAVRc5DaXCzi9pYS/view?usp=sharing
ex_288,b70a4e12-799a-4c7a-9613-7778db271778,Escalador crossbody,Crossbody Mountain Climber,Mountain Climber croisé,Traga os joelhos ao peito cruzando em prancha.,Bring knees across the body in plank position.,Amenez les genoux en travers du corps en position planche.,core; deltoids; glutes,Core (Geral); Deltóides; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,230,,https://drive.google.com/file/d/1gAHlG5VlVWT4LTZzlBbpArJtDMz96aJd/view?usp=sharing
ex_289,901c281b-da4b-4c62-82ec-d46f882f027f,Thruster com elastico,Band Thruster,Thruster avec élastique,Agache e pressione o elástico acima da cabeça.,Squat and press the band overhead.,Accroupissez-vous et poussez l’élastique au-dessus de la tête.,quadriceps; glutes; deltoids; core,Core (Geral); Deltóides; Quadríceps; Glúteos (Geral),elastic_band_mini_band,faixa elástica/miniband,intermediate,Intermediário,pregnancy,Gravidez,asthma; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Hipertensão ; Obesidade ; Pós-parto,Casa (com equipamento); Academia,300,,https://drive.google.com/file/d/1saO25oyU58BOEkJ8HMdICI9G76X_1Grl/view?usp=sharing
